drgdp,irate,infl,,
1.99449401388607,0.986666666666667,0.281036752405228,,
2.81000613130251,1.34333333333333,0.48180313268702,,
1.5928111260112,1.5,0.414830773777641,,
1.33458282030778,1.94,0.70899426866311,,
0.608906211728932,2.35666666666667,0.977862264223184,,
-0.311153485066207,2.48333333333333,0.999881764037047,,
0.806283354763515,2.69333333333333,0.596416998500482,,
-0.0639795287339595,2.81,1.23792442734501,,
1.52782464835193,2.92666666666667,0.413363947325474,,
0.746558499700622,2.93333333333333,1.35149588056658,,
-0.166968175703897,3,0.702139559144355,,
0.928691961249761,3.23333333333333,0.601360883770763,,
-1.17268803893875,3.25333333333333,0.059937666623,,
-2.59497715770092,1.86333333333333,1.07277982169083,,
0.663979878438159,0.94,0.290052590364853,,
2.24807623967012,1.32333333333333,0.601097926340532,,
2.29389152587212,2.16333333333333,0.474781818568859,,
1.82935012019128,2.57,0.268628986579733,,
2.38821259078339,3.08333333333333,0.151515180501072,,
-0.15005222022122,3.57666666666667,0.371985317052959,,
0.426731595329777,3.99,0.387945247850308,,
2.16721771112383,3.93333333333333,0.415225510076755,,
-0.363277541735485,3.69666666666667,0.258643130649761,,
0.270989916046815,2.93666666666667,0.360980194304572,,
-1.17211359198652,2.29666666666667,0.308377835609575,,
0.712592088996722,2.00333333333333,0.216437972514516,,
1.79099802747391,1.73333333333333,0.244353012618292,,
1.65756536836152,1.68333333333333,0.272062742205126,,
2.00982583798215,2.4,0.322116070669987,,
1.76809805096436,2.45666666666667,0.523340436458986,,
1.1272808990384,2.60666666666667,0.162633577612681,,
0.948734825511366,2.84666666666667,0.207114742793912,,
0.488415658253949,2.92333333333333,0.201106151237962,,
1.06159946951312,2.96666666666667,0.434347492078713,,
1.25751952969289,2.96333333333333,0.166555668083479,,
1.93080028533164,3.33,0.127505075898959,,
0.731102674947159,3.45333333333333,0.805610492886766,,
2.18877280180561,3.46333333333333,0.318244438692794,,
1.14075291243623,3.49,0.246217945086435,,
1.36247667738409,3.45666666666667,0.403578209204758,,
0.297059853828152,3.57666666666667,0.456150668755662,,
2.51432337382731,3.97333333333333,0.502608672828986,,
1.37280984519084,4.07666666666667,0.451807997478904,,
1.9403519193494,4.07333333333333,0.390991633853455,,
2.24783588388053,4.16666666666667,0.681905577723674,,
2.44681735393968,4.55666666666667,0.64564153154234,,
0.40792803475842,4.91333333333333,0.819547534303311,,
0.689447657475739,5.41,0.963273179573099,,
0.877188402066409,5.56333333333333,0.846238280160527,,
0.901706887902698,4.82333333333333,0.415331964814269,,
0.0688499786223318,3.99,0.505296468764271,,
0.918045224598707,3.89333333333333,0.952581179612189,,
0.776698536775733,4.17333333333333,1.09334556220078,,
2.01196957292353,4.78666666666667,1.10618950844348,,
1.67706406647419,5.98,1.05016177606871,,
0.732112089972503,5.94333333333333,0.981257266207791,,
0.434989272821618,5.91666666666667,1.40641193072391,,
1.53524412416388,6.56666666666667,1.02900592624486,,
0.293692172606619,8.32666666666667,1.27037920839825,,
0.591101566478436,8.98333333333333,1.39694209318737,,
-0.435098583432669,8.94,1.27797266463991,,
-0.156002983045767,8.57333333333333,1.39610463940434,,
0.198124208553807,7.88,1.3857034661426,,
0.865860729929047,6.70333333333333,0.821422992958665,,
-1.0829748844186,5.56666666666667,1.30817398268834,,
2.73504955753001,3.85666666666667,1.52118626922166,,
0.601844191258394,4.56333333333333,1.30969341432547,,
0.701657359598151,5.47333333333333,1.01477078178394,,
0.323742745631073,4.75,0.827545272194596,,
1.78392037436517,3.54,1.54560054358801,,
2.26223363414952,4.3,0.61483892417189,,
0.967254362832648,4.74,0.931210068603239,,
1.63128915190054,5.14333333333333,1.26641760836717,,
2.52166743900339,6.53666666666667,1.16093393138774,,
1.17091134110137,7.81666666666667,1.51315748689091,,
-0.39975593316175,10.56,1.89090455791034,,
0.926665833500984,9.99666666666667,1.97412885522081,,
-0.652688055222406,9.32333333333333,1.8742769907985,,
0.196800238451367,11.25,2.34410933891462,,
-1.06330440060525,12.09,2.85663870470287,,
-0.538696994999555,9.34666666666667,2.89777002110281,,
-1.3483266634541,6.30333333333333,2.24877201042757,,
0.767646955647372,5.42,1.48338406587034,,
1.68629348660012,6.16,1.77238828247286,,
1.4800288318737,5.41333333333333,1.65749650942129,,
2.18593784438266,4.82666666666667,1.04064368255852,,
0.780005008707718,5.19666666666667,1.01162691001182,,
0.513161776810733,5.28333333333333,1.28795513432767,,
0.763110937127642,4.87333333333333,1.75796561414319,,
1.278954456272,4.66,1.59374108418917,,
1.90082852182254,5.15666666666667,1.39947346931435,,
1.72728474907391,5.82,1.2271143079845,,
-0.102042504616406,6.51333333333333,2.14380106128376,,
0.482957817590268,6.75666666666667,1.47705846096287,,
3.61136051540321,7.28333333333333,1.82153411384762,,
1.04093900277604,8.1,1.65957911811905,,
1.45044859776089,9.58333333333333,2.07853337112347,,
0.221763727808089,10.0733333333333,1.77472408601762,,
0.244294165483261,10.18,2.38372646445395,,
0.930210848336444,10.9466666666667,2.11216654068473,,
0.244478479361376,13.5766666666667,1.97559272500905,,
0.343687174493468,15.0466666666667,2.05876793117499,,
-2.12791861755228,12.6866666666667,2.17038441809136,,
-0.224123500801632,9.83666666666667,2.27397995462875,,
1.58888231638254,15.8533333333333,2.72656072614059,,
2.09340988117219,16.57,2.46995014182025,,
-0.784599598871161,17.78,1.85641618533796,,
1.1894584514712,17.5766666666667,1.78784236418799,,
-1.03474685254241,13.5866666666667,1.85880463226078,,
-1.73040628050867,14.2266666666667,1.38661450667006,,
0.674223129182394,14.5133333333333,1.19575834266596,,
-0.547554868585109,11.0066666666667,1.42862345518338,,
0.0579391959611542,9.28666666666667,1.10589430017973,,
1.27677743307189,8.65333333333333,0.806815763103774,,
2.29703643079269,8.80333333333333,0.680242685620458,,
1.93866902680107,9.46,1.04243504083792,,
2.05877867214674,9.43,0.73510001153414,,
1.86895161051002,9.68666666666667,1.05885177302785,,
1.72975204721464,10.5566666666667,0.837996269502739,,
0.960502283377274,11.39,0.805896206301604,,
0.68487428039905,9.26666666666667,0.665762356005217,,
0.80000960906581,8.47666666666667,1.13865338209864,,
0.938725390345851,7.92333333333333,0.627611606101741,,
1.41450996638408,7.9,0.576662556326912,,
0.807499599727457,8.10333333333333,0.578553496692891,,
0.841937310806884,7.82666666666667,0.483894211181735,,
0.303714996807436,6.92,0.404325972569985,,
1.04444886892612,6.20666666666667,0.412958203017499,,
0.375055502261823,6.26666666666667,0.559308463026298,,
0.732200551427376,6.22,0.735284973023909,,
1.18513294095042,6.65,0.672927407281865,,
0.885830148998146,6.84333333333333,0.72504034684906,,
1.66440356505166,6.91666666666667,0.827183935925468,,
0.659752262878932,6.66333333333333,0.782731373635315,,
1.25945950472737,7.15666666666667,0.961765311304497,,
0.517197946270187,7.98333333333333,1.17250897731624,,
1.35083685317436,8.47,0.801677906981979,,
0.987542986502454,9.44333333333333,1.09467051095162,,
0.759887277912163,9.72666666666667,1.03300236180734,,
0.781227437151344,9.08333333333333,0.724534047407843,,
0.316411418319973,8.61333333333333,0.696297968412285,,
1.05124040377405,8.25,1.10226757991816,,
0.409666012829035,8.24333333333333,1.03015834585776,,
-0.0609550004742943,8.16,0.896115624200711,,
-0.480070265352239,7.74333333333333,0.76408166815547,,
-0.659397087249403,6.42666666666667,0.997096410523479,,
0.583620090855597,5.86333333333333,0.683960287179719,,
0.417174833668454,5.64333333333333,0.732710093941158,,
0.559059581540922,4.81666666666667,0.539573536228044,,
1.16013001116624,4.02333333333333,0.428143530588621,,
1.07883873025507,3.77,0.633828510478907,,
0.91982338153791,3.25666666666667,0.471688965488681,,
1.00678776827419,3.03666666666667,0.673213533668804,,
0.295002619427542,3.04,0.568270827328821,,
0.491846570977472,3,0.606686523968047,,
0.563641475015686,3.06,0.597512151139767,,
1.09717666173736,2.99,0.518538528891455,,
1.06789098557289,3.21333333333333,0.483102644126365,,
1.28799432122744,3.94,0.497083219145633,,
0.560580766842911,4.48666666666667,0.540574812031824,,
1.10884359418684,5.16666666666667,0.551106637076959,,
0.459484087769368,5.81,0.576146514280662,,
0.37965679308396,6.02,0.442578873456689,,
0.666083814829044,5.79666666666667,0.476377782679283,,
0.85283381472383,5.72,0.49256304482368,,
0.735016903459496,5.36333333333333,0.539948893554776,,
1.6189120705171,5.24333333333333,0.38054433620438,,
0.876727242507691,5.30666666666667,0.281532451375632,,
1.11259524737441,5.28,0.50632362212939,,
0.655024176071883,5.27666666666667,0.618381660841205,,
1.58091595127576,5.52333333333333,0.269905696916517,,
1.17218979857245,5.53333333333333,0.356186874800901,,
0.692854774023743,5.50666666666667,0.333254903442892,,
1.08281594952562,5.52,0.1630303622977,,
0.928990719961398,5.5,0.211034911782093,,
1.15290063248921,5.53333333333333,0.375201667171243,,
1.65218023118658,4.86,0.313277923814148,,
1.02207194423833,4.73333333333333,0.400272417211145,,
0.889363274174215,4.74666666666667,0.332340798132957,,
1.23098090407527,5.09333333333333,0.366174885665416,,
1.81084167286247,5.30666666666667,0.456772402150207,,
0.24613360930843,5.67666666666667,0.753394751728287,,
1.89458425453513,6.27333333333333,0.565327366827173,,
0.0822173430030659,6.52,0.647417486614277,,
0.76359684897902,6.47333333333333,0.539156871869206,,
-0.418075265138285,5.59333333333333,0.642211794523018,,
0.610023678214056,4.32666666666667,0.69190320815391,,
-0.518715285667248,3.49666666666667,0.330468384335081,,
0.832871309037309,2.13333333333333,0.300884446034555,,
0.567195311812974,1.73333333333333,0.314187905546248,,
0.370167152589929,1.75,0.3816234834086,,
0.605721510125434,1.74,0.44711216972102,,
0.197260674397981,1.44333333333333,0.546753339192474,,
0.383428129352481,1.25,0.6169122833799,,
1.05768024979174,1.24666666666667,0.301250416106313,,
1.66400673439036,1.01666666666667,0.559533990571559,,
1.34162805961626,0.996666666666667,0.493476792419489,,
0.736592367804789,1.00333333333333,0.858335230892937,,
0.543836723064572,1.01,0.827394486264676,,
0.949138169524488,1.43333333333333,0.640693375115564,,
0.624226662018934,1.95,0.721043115452424,,
1.33891850839447,2.47,0.900931891823475,,
0.449120410229931,2.94333333333333,0.693091625883646,,
0.877660295077654,3.46,0.952802509427997,,
0.324293145604315,3.98,0.779607030352469,,
1.21228608457855,4.45666666666667,0.763983257544076,,
0.268245813801471,4.90666666666667,0.803669122017503,,
-0.0115886308842406,5.24666666666667,0.689156459396401,,
0.847192310440548,5.24666666666667,0.350130870413246,,
0.0675744188972871,5.25666666666667,1.11245807470839,,
0.913168522595065,5.25,0.556253595052691,,
1.05338426759332,5.07333333333333,0.345196364807876,,
0.667415114720349,4.49666666666667,0.447185375160508,,